,age,State_gov,bachelors,edu_years,never_married,adm_clerical,not_in_family,race,gender,capital_gain,capital_loss,work_hours,country,salary
24903,21, Private, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0
24904,45, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
24905,38, Private, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
24906,28, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
24907,40, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States,0
24908,32, Private, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States,0
24909,55, Local-gov, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States,0
24910,64, Private, HS-grad,9, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,23, United-States,0
24911,34, Private, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,0
24912,19, ?, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,60, United-States,0
24913,58, Private, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
24914,46, Private, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,55, United-States,0
24915,44, Private, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
24916,31, Private, Some-college,10, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
24917,31, Federal-gov, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
24918,39, Private, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,45, United-States,1
24919,19, Private, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,18, United-States,0
24920,56, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
24921,53, Local-gov, 9th,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
24922,68, Private, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,18, ?,0
24923,69, Private, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,991,0,18, United-States,0
24924,62, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
24925,62, State-gov, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
24926,39, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
24927,45, Federal-gov, Assoc-acdm,12, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
24928,29, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,50, United-States,0
24929,33, Private, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
24930,34, Private, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,7298,0,40, United-States,1
24931,29, Private, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
24932,65, Self-emp-inc, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,6418,0,35, United-States,1
24933,18, Private, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,0
24934,22, Private, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
24935,30, Private, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1902,40, United-States,1
24936,44, Private, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
24937,48, Private, Some-college,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,20, United-States,0
24938,52, Federal-gov, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States,0
24939,53, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7688,0,20, China,1
24940,48, Federal-gov, HS-grad,9, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,1471,0,40, United-States,0
24941,25, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
24942,41, Private, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,50, United-States,1
24943,37, Private, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
24944,55, Private, 10th,6, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, United-States,0
24945,67, Private, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States,0
24946,36, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States,0
24947,47, Private, HS-grad,9, Separated, Sales, Not-in-family, White, Female,0,0,52, United-States,0
24948,36, ?, HS-grad,9, Never-married, ?, Unmarried, White, Female,0,0,40, United-States,0
24949,25, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,16, United-States,0
24950,19, Private, 9th,5, Never-married, Farming-fishing, Other-relative, White, Male,0,0,16, Mexico,0
24951,24, Private, 7th-8th,4, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
24952,30, Self-emp-not-inc, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,25, United-States,0
24953,17, Private, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, United-States,0
24954,28, Private, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
24955,34, Private, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,3908,0,45, United-States,0
24956,35, Private, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, United-States,0
24957,24, Local-gov, Some-college,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States,0
24958,43, Private, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,1
24959,20, Private, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, ?,0
24960,55, Private, Masters,14, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States,1
24961,22, Private, Some-college,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,35, United-States,0
24962,20, Private, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,50, United-States,0
24963,44, Private, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States,0
24964,38, Private, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
24965,53, Private, 9th,5, Widowed, Sales, Unmarried, Black, Female,0,0,25, United-States,0
24966,26, Private, Some-college,10, Separated, Sales, Own-child, Amer-Indian-Eskimo, Male,2597,0,48, United-States,0
24967,58, Private, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States,1
24968,23, Private, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
24969,53, Private, 1st-4th,2, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
24970,35, Private, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,2354,0,40, United-States,0
24971,41, Self-emp-inc, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,62, United-States,0
24972,31, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
24973,50, Private, HS-grad,9, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States,0
24974,57, Private, 9th,5, Married-civ-spouse, Sales, Husband, Black, Male,0,0,55, United-States,1
24975,25, Private, 11th,7, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
24976,23, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
24977,48, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0
24978,34, Private, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States,0
24979,37, Private, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, ?,0
24980,43, Self-emp-inc, Bachelors,13, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Male,0,0,45, India,0
24981,20, Private, Some-college,10, Never-married, Sales, Other-relative, White, Male,1055,0,20, United-States,0
24982,40, Local-gov, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,75, United-States,1
24983,27, Private, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,1579,40, United-States,0
24984,35, Private, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
24985,33, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0
24986,57, State-gov, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,0
24987,43, Private, Assoc-acdm,12, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,0
24988,40, Private, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,55, United-States,1
24989,54, Private, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,55, United-States,0
24990,28, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
24991,32, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
24992,49, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
24993,52, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
24994,41, Private, 10th,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
24995,19, Private, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States,0
24996,33, Private, HS-grad,9, Divorced, Craft-repair, Own-child, White, Female,0,0,42, United-States,0
24997,21, ?, Some-college,10, Never-married, ?, Unmarried, White, Male,0,0,40, United-States,0
24998,25, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,32, United-States,0
24999,44, Private, 11th,7, Divorced, Sales, Unmarried, White, Female,0,0,44, United-States,0
25000,20, Private, Some-college,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0
25001,46, Private, 10th,6, Married-spouse-absent, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,37, China,0
25002,39, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
25003,34, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States,0
25004,19, Private, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States,0
25005,27, Private, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, United-States,1
25006,53, Private, 9th,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
25007,46, Private, Assoc-voc,11, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States,0
25008,23, ?, Bachelors,13, Never-married, ?, Own-child, White, Male,2907,0,40, United-States,0
25009,39, Private, Some-college,10, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40, Philippines,0
25010,30, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
25011,53, Private, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
25012,33, Private, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
25013,22, Private, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0
25014,44, Private, Some-college,10, Divorced, Other-service, Unmarried, Black, Female,0,0,35, United-States,0
25015,30, Private, Some-college,10, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,0
25016,66, Private, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States,0
25017,39, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
25018,37, Private, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
25019,34, Private, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,40, United-States,0
25020,17, Private, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States,0
25021,43, Private, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States,1
25022,46, Private, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
25023,17, Private, 11th,7, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States,0
25024,60, Private, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3137,0,40, Poland,0
25025,63, Private, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,5013,0,40, United-States,0
25026,42, Private, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
25027,30, Private, 9th,5, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico,0
25028,33, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
25029,43, Private, Some-college,10, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
25030,20, Private, 9th,5, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, Mexico,0
25031,30, Private, Some-college,10, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,72, United-States,0
25032,37, Private, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
25033,33, ?, Some-college,10, Divorced, ?, Unmarried, White, Female,0,0,40, United-States,0
25034,49, Self-emp-not-inc, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
25035,65, Private, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,17, United-States,0
25036,35, Private, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,1
25037,27, Private, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
25038,33, Private, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1977,45, United-States,1
25039,18, Private, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
25040,41, Local-gov, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
25041,38, Private, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,1340,40, United-States,0
25042,45, Private, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
25043,18, ?, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
25044,33, Private, Some-college,10, Separated, Other-service, Unmarried, White, Female,0,0,38, El-Salvador,0
25045,28, Private, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, ?,0
25046,47, Private, HS-grad,9, Divorced, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States,0
25047,30, Private, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,20, United-States,0
25048,36, Private, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
25049,21, Private, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,30, United-States,0
25050,44, Private, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
